code,name,slug,description,provider,category_id,denom,price_sell,price_buy,admin_fee,status,service_id,,
YSDP5H,TSEL DATA 100 MB 7hr,tsel-data-100-mb-7hr,,TELKOMSEL,6,0,8300,7300,0,1,2,,
YSDGFF1H,TSEL DATA 1GB ALL+(30GB GAMES FF+DM50+0.5GB YT),tsel-data-1gb-all-30gb-games-ff-dm50-0.5gb-yt-,,GAME ONLINE,0,0,24600,23600,0,0,2,,
YSDGML1H,TSEL DATA 1GB ALL+(30GB GAMES ML+DM56+0.5GB YT),tsel-data-1gb-all-30gb-games-ml-dm56-0.5gb-yt-,,GAME ONLINE,0,0,24600,23600,0,0,2,,
YSDP25H,TSEL DATA 1GB All+2GB Games 30hr,tsel-data-1gb-all-2gb-games-30hr,,TELKOMSEL,6,0,27000,26000,0,1,2,,
YSD25H,TSEL DATA 1GB All+2GB Games/MusicMax 30hr,tsel-data-1gb-all-2gb-games-musicmax-30hr,,TELKOMSEL,6,0,26300,25300,0,1,2,,
YSDP20H,TSEL DATA 200MB s/d 420MB 7hr,tsel-data-200mb-s-d-420mb-7hr,,TELKOMSEL,6,0,15300,14300,0,0,2,,
YSD10H,TSEL DATA 250 MB 7 hr,tsel-data-250-mb-7-hr,,TELKOMSEL,6,0,12750,11750,0,1,2,,
YSDC40H,TSEL DATA 2GB 30 HARI,tsel-data-2gb-30-hari,,TELKOMSEL,6,0,43780,42780,0,1,2,,
YSDGFF2H,TSEL DATA 2GB ALL+(30GB GAMES FF+DM140+1GB YT),tsel-data-2gb-all-30gb-games-ff-dm140-1gb-yt-,,GAME ONLINE,0,0,49200,48200,0,0,2,,
YSDGML2H,TSEL DATA 2GB ALL+(30GB GAMES ML+DM85+1GB YT),tsel-data-2gb-all-30gb-games-ml-dm85-1gb-yt-,,GAME ONLINE,0,0,49200,48200,0,0,2,,
YSDB27H,TSEL DATA 30GB Utama + 2GB OMG 30hr,tsel-data-30gb-utama-2gb-omg-30hr,,TELKOMSEL,6,0,195500,194500,0,1,2,,
YSDX2H,TSEL DATA 3GB + 1GB OMG 30hr,tsel-data-3gb-1gb-omg-30hr,,TELKOMSEL,6,0,48400,47400,0,0,2,,
YSDP10H,TSEL DATA 40MB s/d 110MB 7hr,tsel-data-40mb-s-d-110mb-7hr,,TELKOMSEL,6,0,10475,9475,0,0,2,,
YSDX4H,TSEL DATA 4GB 30 HARI,tsel-data-4gb-30-hari,,TELKOMSEL,6,0,68500,67500,0,1,2,,
YSD20H,TSEL DATA 500MB 15hr,tsel-data-500mb-15hr,,TELKOMSEL,6,0,22175,21175,0,1,2,,
YSDB50H,TSEL DATA 50GB+2GB Maxsrtream 30Hari Berdasarkan Zona,tsel-data-50gb-2gb-maxsrtream-30hari-berdasarkan-zona,,TELKOMSEL,6,0,231000,230000,0,1,2,,
YSDX8H,TSEL DATA 8GB 30 HARI,tsel-data-8gb-30-hari,,TELKOMSEL,6,0,134500,133500,0,1,2,,
YSDC25H,TSEL DATA BULK BULANAN 1GB 30HR ALL ZONA,tsel-data-bulk-bulanan-1gb-30hr-all-zona,,TELKOMSEL,6,0,26150,25150,0,1,2,,
YSDB3H,TSEL DATA BULK BULANAN 1GB+2GB OMG 30hr,tsel-data-bulk-bulanan-1gb-2gb-omg-30hr,,TELKOMSEL,6,0,52450,51450,0,1,2,,
YSDB37H,TSEL DATA BULK BULANAN 35GB+2GB OMG 30hr,tsel-data-bulk-bulanan-35gb-2gb-omg-30hr,,TELKOMSEL,6,0,183625,182625,0,0,2,,
YSDB5H,"TSEL DATA BULK BULANAN 4,5 GB 30hr",tsel-data-bulk-bulanan-4-5-gb-30hr,,TELKOMSEL,6,0,81600,80600,0,1,2,,
YSDC15H,TSEL DATA BULK BULANAN 500MB 15HR ALL ZONA,tsel-data-bulk-bulanan-500mb-15hr-all-zona,,TELKOMSEL,6,0,18530,17530,0,1,2,,
YSDBM1H,TSEL DATA BULK MINGGUAN 1 GB 7 hari,tsel-data-bulk-mingguan-1-gb-7-hari,,TELKOMSEL,6,0,30775,29775,0,1,2,,
YSDBM10H,TSEL DATA BULK MINGGUAN 10GB 7 hari,tsel-data-bulk-mingguan-10gb-7-hari,,TELKOMSEL,6,0,60775,59775,0,0,2,,
YSDBM2H,TSEL DATA BULK MINGGUAN 2GB 7 hari,tsel-data-bulk-mingguan-2gb-7-hari,,TELKOMSEL,6,0,45000,44000,0,1,2,,
YSDBM3H,TSEL DATA BULK MINGGUAN 3GB 7 hari,tsel-data-bulk-mingguan-3gb-7-hari,,TELKOMSEL,6,0,50200,49200,0,1,2,,
YSDBM5H,TSEL DATA BULK MINGGUAN 5GB 7 hari,tsel-data-bulk-mingguan-5gb-7-hari,,TELKOMSEL,6,0,51600,50600,0,0,2,,
YSDO100H,TSEL DATA ORBIT 100GB 30 HR,tsel-data-orbit-100gb-30-hr,,TELKOMSEL,6,0,174900,173900,0,0,2,,
YSDO10H,TSEL DATA ORBIT 10GB 7 HR,tsel-data-orbit-10gb-7-hr,,TELKOMSEL,6,0,33200,32200,0,1,2,,
YSDO130H,TSEL DATA ORBIT 130 GB + EXTRA Kuota 5 GB 30 Hari,tsel-data-orbit-130-gb-extra-kuota-5-gb-30-hari,,TELKOMSEL,6,0,198200,197200,0,1,2,,
YSDO150H,TSEL DATA ORBIT 150GB 30 HR,tsel-data-orbit-150gb-30-hr,,TELKOMSEL,6,0,249700,248700,0,1,2,,
YSDO175H,TSEL DATA ORBIT 175 GB + EXTRA Kuota 5 GB 30 Hari,tsel-data-orbit-175-gb-extra-kuota-5-gb-30-hari,,TELKOMSEL,6,0,247700,246700,0,1,2,,
YSDO250H,TSEL DATA ORBIT 250BG 30 HR,tsel-data-orbit-250bg-30-hr,,TELKOMSEL,6,0,390700,389700,0,1,2,,
YSDO35H,TSEL DATA ORBIT 35GB 30 HR,tsel-data-orbit-35gb-30-hr,,TELKOMSEL,6,0,82300,81300,0,1,2,,
YSDO50H,TSEL DATA ORBIT 50 GB + EXTRA Kuota 5 GB 7 Hari,tsel-data-orbit-50-gb-extra-kuota-5-gb-7-hari,,TELKOMSEL,6,0,100450,99450,0,1,2,,
YSDO70H,TSEL DATA ORBIT 70GB 30 HR,tsel-data-orbit-70gb-30-hr,,TELKOMSEL,6,0,130700,129700,0,0,2,,
YUGC100H,ULTIMATEPOINT 100.000,ultimatepoint-100.000,,GAME ONLINE,0,0,124625,123625,0,0,2,,
YUGC200H,ULTIMATEPOINT 200.000,ultimatepoint-200.000,,GAME ONLINE,0,0,247125,246125,0,0,2,,
YUGC25H,ULTIMATEPOINT 25.000,ultimatepoint-25.000,,GAME ONLINE,0,0,27125,26125,0,0,2,,
YUGC50H,ULTIMATEPOINT 50.000,ultimatepoint-50.000,,GAME ONLINE,0,0,60925,59925,0,0,2,,
YGUNI10H,Unipin Gift Card 10 ID,unipin-gift-card-10-id,,GAME ONLINE,0,0,12200,11200,0,1,2,,
YGUNI100H,Unipin Gift Card 100 ID,unipin-gift-card-100-id,,GAME ONLINE,0,0,100500,99500,0,1,2,,
YGUNI20H,Unipin Gift Card 20 ID,unipin-gift-card-20-id,,GAME ONLINE,0,0,22050,21050,0,1,2,,
YGUNI300H,Unipin Gift Card 300 ID,unipin-gift-card-300-id,,GAME ONLINE,0,0,292500,291500,0,1,2,,
YGUNI50H,Unipin Gift Card 50 ID,unipin-gift-card-50-id,,GAME ONLINE,0,0,51500,50500,0,1,2,,
YGUNI500H,Unipin Gift Card 500 ID,unipin-gift-card-500-id,,GAME ONLINE,0,0,492500,491500,0,1,2,,
YSMDU100H,UNLIMITED 100RB FUP 3GB,unlimited-100rb-fup-3gb,,SMART,0,0,100300,99300,0,0,2,,
YID15H,Unlimited 25GB+15GB 30 Hari,unlimited-25gb-15gb-30-hari,,ISAT,0,0,124728,123728,0,0,2,,
YCMDU1H,"UNLIMITED 4G data 24 jam, FUP 1GB/28 hari",unlimited-4g-data-24-jam-fup-1gb-28-hari,,SMART,0,0,80920,79920,0,1,2,,
YSMDU60H,UNLIMITED 60RB FUP 1.5G,unlimited-60rb-fup-1.5g,,SMART,0,0,62200,61200,0,0,2,,
YIDJH,Unlimited Jumbo / 30 Hari,unlimited-jumbo-30-hari,,ISAT,0,0,149403,148403,0,0,2,,
YGGW1000H,VCASH 1.000.000,vcash-1.000.000,,GAME ONLINE,0,0,952125,951125,0,0,2,,
YGGW100H,VCASH 100.000,vcash-100.000,,GAME ONLINE,0,0,97125,96125,0,0,2,,
YGGW200H,VCASH 200.000,vcash-200.000,,GAME ONLINE,0,0,192125,191125,0,0,2,,
YGGW50H,VCASH 50.000,vcash-50.000,,GAME ONLINE,0,0,49625,48625,0,0,2,,
YGGW500H,VCASH 500.000,vcash-500.000,,GAME ONLINE,0,0,477125,476125,0,0,2,,
YTVISN1TH,Vision+ 1Thn + 2GB MAX,vision-1thn-2gb-max,,TELKOMSEL,6,0,174500,173500,0,1,2,,
YTVISN30H,Vision+ 30Hr + 2GB MAX,vision-30hr-2gb-max,,TELKOMSEL,6,0,28000,27000,0,1,2,,
YTVISN01H,Vision+ 7Hr + 1GB MAX,vision-7hr-1gb-max,,TELKOMSEL,6,0,11000,10000,0,1,2,,
YTVISN90H,Vision+ 90Hr + 2GB MAX,vision-90hr-2gb-max,,TELKOMSEL,6,0,71000,70000,0,1,2,,
YVWW15H,VIWAWAVOUCHER 15.000,viwawavoucher-15.000,,GAME ONLINE,0,0,15625,14625,0,0,2,,
YVWW30H,VIWAWAVOUCHER 30.000,viwawavoucher-30.000,,GAME ONLINE,0,0,29125,28125,0,0,2,,
YVWW60H,VIWAWAVOUCHER 60.000,viwawavoucher-60.000,,GAME ONLINE,0,0,56125,55125,0,0,2,,
YVAFA100H,Vocer Belanja Elektrik Alfamart 100k,vocer-belanja-elektrik-alfamart-100k,,GAME ONLINE,0,0,102800,101800,0,1,2,,
YVAFA10H,Vocer Belanja Elektrik Alfamart 10k,vocer-belanja-elektrik-alfamart-10k,,GAME ONLINE,0,0,13200,12200,0,0,2,,
YVAFA25H,Vocer Belanja Elektrik Alfamart 25k,vocer-belanja-elektrik-alfamart-25k,,GAME ONLINE,0,0,28100,27100,0,1,2,,
YVAFA50H,Vocer Belanja Elektrik Alfamart 50k,vocer-belanja-elektrik-alfamart-50k,,GAME ONLINE,0,0,52975,51975,0,1,2,,
YVAFA5H,Vocer Belanja Elektrik Alfamart 5K,vocer-belanja-elektrik-alfamart-5k,,GAME ONLINE,0,0,8275,7275,0,0,2,,
YVCAR100H,Vocer Belanja Elektrik Carrefour 100K,vocer-belanja-elektrik-carrefour-100k,,GAME ONLINE,0,0,101200,100200,0,1,2,,
YVCAR50H,Vocer Belanja Elektrik Carrefour 50K,vocer-belanja-elektrik-carrefour-50k,,GAME ONLINE,0,0,52200,51200,0,1,2,,
YVIN100H,Vocer Belanja Elektrik Indomaret 100K,vocer-belanja-elektrik-indomaret-100k,,GAME ONLINE,0,0,102200,101200,0,0,2,,
YVIN25H,Vocer Belanja Elektrik Indomaret 25K,vocer-belanja-elektrik-indomaret-25k,,GAME ONLINE,0,0,28000,27000,0,1,2,,
YVIN50H,Vocer Belanja Elektrik Indomaret 50K,vocer-belanja-elektrik-indomaret-50k,,GAME ONLINE,0,0,52900,51900,0,0,2,,
YSMDV100H,VOLUME BASE 100RB 5 GB,volume-base-100rb-5-gb,,SMART,0,0,100300,99300,0,0,2,,
YSMDV12H,VOLUME BASE 12RB 300MB,volume-base-12rb-300mb,,SMART,0,0,14450,13450,0,0,2,,
YSMDV25H,VOLUME BASE 25RB 600MB,volume-base-25rb-600mb,,SMART,0,0,27400,26400,0,0,2,,
YSMDV50H,VOLUME BASE 50RB 1.75 GB,volume-base-50rb-1.75-gb,,SMART,0,0,52100,51100,0,0,2,,
YSMDV60H,VOLUME BASE 60RB 2 GB,volume-base-60rb-2-gb,,SMART,0,0,62400,61400,0,0,2,,
YGAS50H,Voucher @CASH50.000,voucher-@cash50.000,,GAME ONLINE,0,0,47125,46125,0,0,2,,
YTDV10H,VOUCHER 10GB AON+20GB 4G+UnlmitedYoutube 15Hr,voucher-10gb-aon-20gb-4g-unlmitedyoutube-15hr,,KARTU3,0,0,128800,127800,0,0,2,,
YTDV1H,VOUCHER 1GB AON+1GB 4G 15Hr,voucher-1gb-aon-1gb-4g-15hr,,KARTU3,0,0,22025,21025,0,1,2,,
YTDV2H,VOUCHER 2GB AON+3GB 4G 15Hr,voucher-2gb-aon-3gb-4g-15hr,,KARTU3,0,0,39550,38550,0,1,2,,
YIDV2H,VOUCHER 2GB+ 75GB APPS 30HR,voucher-2gb-75gb-apps-30hr,,ISAT,0,0,51275,50275,0,1,2,,
YIDV3H,VOUCHER 3GB+ 15GB APPS+Unli SMS Sesama 30HR,voucher-3gb-15gb-apps-unli-sms-sesama-30hr,,ISAT,0,0,70900,69900,0,0,2,,
YTDV4H,VOUCHER 4GB AON+4GB 4G+Unlimited Youtube 15Hr,voucher-4gb-aon-4gb-4g-unlimited-youtube-15hr,,KARTU3,0,0,75100,74100,0,0,2,,
YTDV8H,VOUCHER 8GB AON+14GB 4G+UnlimitedYoutube 15Hr,voucher-8gb-aon-14gb-4g-unlimitedyoutube-15hr,,KARTU3,0,0,106000,105000,0,0,2,,
YTDV3H,"VOUCHER AON 3,5GB Nasional",voucher-aon-3-5gb-nasional,,KARTU3,0,0,68050,67050,0,0,2,,
YTDV5H,VOUCHER AON 5GB Nasional,voucher-aon-5gb-nasional,,KARTU3,0,0,42000,41000,0,1,2,,
YTDV6H,VOUCHER AON 7GB Nasional,voucher-aon-7gb-nasional,,KARTU3,0,0,88900,87900,0,0,2,,
YAXDV10H,VOUCHER AXIS DATA 50 GB 24 JAM 60 hr,voucher-axis-data-50-gb-24-jam-60-hr,,AXIS / XL,0,0,137600,136600,0,0,2,,
YGTN30H,Voucher Berlangganan GTunes 1 Bulan,voucher-berlangganan-gtunes-1-bulan,,GAME ONLINE,0,0,13300,12300,0,0,2,,
YGTN7H,Voucher Berlangganan GTunes 1 Minggu,voucher-berlangganan-gtunes-1-minggu,,GAME ONLINE,0,0,5300,4300,0,1,2,,
YGTN14H,Voucher Berlangganan GTunes 2 Minggu,voucher-berlangganan-gtunes-2-minggu,,GAME ONLINE,0,0,7500,6500,0,1,2,,
YGTN90H,Voucher Berlangganan GTunes 3 Bulan,voucher-berlangganan-gtunes-3-bulan,,GAME ONLINE,0,0,28000,27000,0,1,2,,
YGTN3H,Voucher Berlangganan GTunes 3 Hari,voucher-berlangganan-gtunes-3-hari,,GAME ONLINE,0,0,4200,3200,0,0,2,,
YGTN180H,Voucher Berlangganan GTunes 6 Bulan,voucher-berlangganan-gtunes-6-bulan,,GAME ONLINE,0,0,53500,52500,0,1,2,,
YFBGC100H,VOUCHER FB GAME 100.000,voucher-fb-game-100.000,,GAME ONLINE,0,0,98425,97425,0,0,2,,
YFBGC30H,VOUCHER FB GAME 30.000,voucher-fb-game-30.000,,GAME ONLINE,0,0,31375,30375,0,0,2,,
YFBGC50H,VOUCHER FB GAME 50.000,voucher-fb-game-50.000,,GAME ONLINE,0,0,50275,49275,0,0,2,,
YIDVF14H,Voucher Freedom 1GB/HR Selama 14HR,voucher-freedom-1gb-hr-selama-14hr,,ISAT,0,0,52300,51300,0,1,2,,
YIDVF28H,Voucher Freedom 1GB/HR Selama 28HR,voucher-freedom-1gb-hr-selama-28hr,,ISAT,0,0,90075,89075,0,1,2,,
YIDVF7H,Voucher Freedom 1GB/HR Selama 7HR,voucher-freedom-1gb-hr-selama-7hr,,ISAT,0,0,29150,28150,0,1,2,,
YIDVF3H,Voucher Freedom 3GB 30HR (Redeem Jateng-DIY),voucher-freedom-3gb-30hr-redeem-jateng-diy-,,ISAT,0,0,28600,27600,0,1,2,,
YGPI10H,VOUCHER GOOGLE PLAY 10K,voucher-google-play-10k,,GAME ONLINE,0,0,12900,11900,0,1,2,,
YGPI5H,VOUCHER GOOGLE PLAY 5K,voucher-google-play-5k,,GAME ONLINE,0,0,7600,6600,0,1,2,,
YVGR100H,Voucher Gramedia 100K,voucher-gramedia-100k,,GAME ONLINE,0,0,101200,100200,0,1,2,,
YVGR50H,Voucher Gramedia 50K,voucher-gramedia-50k,,GAME ONLINE,0,0,51800,50800,0,1,2,,
YVMS1165H,Voucher Marvel Super War Moba 1165 Star Credits,voucher-marvel-super-war-moba-1165-star-credits,,GAME ONLINE,0,0,291000,290000,0,1,2,,
YVMS1765H,Voucher Marvel Super War Moba 1765 Star Credits,voucher-marvel-super-war-moba-1765-star-credits,,GAME ONLINE,0,0,440000,439000,0,1,2,,
YVMS275H,Voucher Marvel Super War Moba 275 Star Credits,voucher-marvel-super-war-moba-275-star-credits,,GAME ONLINE,0,0,74500,73500,0,1,2,,
YVMS55H,Voucher Marvel Super War Moba 55 Star Credits,voucher-marvel-super-war-moba-55-star-credits,,GAME ONLINE,0,0,17500,16500,0,1,2,,
YVMS565H,Voucher Marvel Super War Moba 565 Star Credits,voucher-marvel-super-war-moba-565-star-credits,,GAME ONLINE,0,0,147000,146000,0,1,2,,
YVROGZ1200H,Voucher Ragnarok E. Love 1.200.000 Zeny,voucher-ragnarok-e.-love-1.200.000-zeny,,GAME ONLINE,0,0,295500,294500,0,0,2,,
YVROGZ120H,Voucher Ragnarok E. Love 120.000 Zeny,voucher-ragnarok-e.-love-120.000-zeny,,GAME ONLINE,0,0,31600,30600,0,0,2,,
YVROGZ18H,Voucher Ragnarok E. Love 18.000 Zeny,voucher-ragnarok-e.-love-18.000-zeny,,GAME ONLINE,0,0,7100,6100,0,0,2,,
YVROGZ2000H,Voucher Ragnarok E. Love 2.000.000 Zeny,voucher-ragnarok-e.-love-2.000.000-zeny,,GAME ONLINE,0,0,491500,490500,0,0,2,,
YVROGZ200H,Voucher Ragnarok E. Love 200.000 Zeny,voucher-ragnarok-e.-love-200.000-zeny,,GAME ONLINE,0,0,51400,50400,0,0,2,,
YVROGZ300H,Voucher Ragnarok E. Love 300.000 Zeny,voucher-ragnarok-e.-love-300.000-zeny,,GAME ONLINE,0,0,75750,74750,0,0,2,,
YVROGZ36H,Voucher Ragnarok E. Love 36.000 Zeny,voucher-ragnarok-e.-love-36.000-zeny,,GAME ONLINE,0,0,11400,10400,0,0,2,,
YVROGZ40H,Voucher Ragnarok E. Love 40.000 Zeny,voucher-ragnarok-e.-love-40.000-zeny,,GAME ONLINE,0,0,12400,11400,0,0,2,,
YVROGZ400H,Voucher Ragnarok E. Love 400.000 Zeny,voucher-ragnarok-e.-love-400.000-zeny,,GAME ONLINE,0,0,100500,99500,0,0,2,,
YVROGZ54H,Voucher Ragnarok E. Love 54.000 Zeny,voucher-ragnarok-e.-love-54.000-zeny,,GAME ONLINE,0,0,15700,14700,0,0,2,,
YVROGZ600H,Voucher Ragnarok E. Love 600.000 Zeny,voucher-ragnarok-e.-love-600.000-zeny,,GAME ONLINE,0,0,148775,147775,0,0,2,,
YVROGZ72H,Voucher Ragnarok E. Love 72.000 Zeny,voucher-ragnarok-e.-love-72.000-zeny,,GAME ONLINE,0,0,20100,19100,0,0,2,,
YVROGZ8H,Voucher Ragnarok E. Love 8.000 Zeny,voucher-ragnarok-e.-love-8.000-zeny,,GAME ONLINE,0,0,4800,3800,0,0,2,,
YVROGZ80H,Voucher Ragnarok E. Love 80.000 Zeny,voucher-ragnarok-e.-love-80.000-zeny,,GAME ONLINE,0,0,22200,21200,0,0,2,,
YVROGZ800H,Voucher Ragnarok E. Love 800.000 Zeny,voucher-ragnarok-e.-love-800.000-zeny,,GAME ONLINE,0,0,198500,197500,0,0,2,,
YVROGZ90H,Voucher Ragnarok E. Love 90.000 Zeny,voucher-ragnarok-e.-love-90.000-zeny,,GAME ONLINE,0,0,24400,23400,0,0,2,,
YVROGC1H,Voucher Ragnarok E.Love 1 Big Cat Coin,voucher-ragnarok-e.love-1-big-cat-coin,,GAME ONLINE,0,0,6600,5600,0,1,2,,
YVROGC20H,Voucher Ragnarok E.Love 20 Big Cat Coin,voucher-ragnarok-e.love-20-big-cat-coin,,GAME ONLINE,0,0,51400,50400,0,1,2,,
YVROGC3H,Voucher Ragnarok E.Love 3 Big Cat Coin,voucher-ragnarok-e.love-3-big-cat-coin,,GAME ONLINE,0,0,10000,9000,0,1,2,,
YVROGC30H,Voucher Ragnarok E.Love 30 Big Cat Coin,voucher-ragnarok-e.love-30-big-cat-coin,,GAME ONLINE,0,0,75800,74800,0,1,2,,
YVROGC4H,Voucher Ragnarok E.Love 4 Big Cat Coin,voucher-ragnarok-e.love-4-big-cat-coin,,GAME ONLINE,0,0,12500,11500,0,1,2,,
YVROGC40H,Voucher Ragnarok E.Love 40 Big Cat Coin,voucher-ragnarok-e.love-40-big-cat-coin,,GAME ONLINE,0,0,100400,99400,0,1,2,,
YVROGC5H,Voucher Ragnarok E.Love 5 Big Cat Coin,voucher-ragnarok-e.love-5-big-cat-coin,,GAME ONLINE,0,0,15000,14000,0,1,2,,
YVROGC7H,Voucher Ragnarok E.Love 7 Big Cat Coin,voucher-ragnarok-e.love-7-big-cat-coin,,GAME ONLINE,0,0,19500,18500,0,1,2,,
YVROGC8H,Voucher Ragnarok E.Love 8 Big Cat Coin,voucher-ragnarok-e.love-8-big-cat-coin,,GAME ONLINE,0,0,22500,21500,0,1,2,,
YVROGC80H,Voucher Ragnarok E.Love 80 Big Cat Coin,voucher-ragnarok-e.love-80-big-cat-coin,,GAME ONLINE,0,0,198500,197500,0,1,2,,
YCMDUV5H,VOUCHER UNLIMITED (FUP 1GB/HR) 7HR,voucher-unlimited-fup-1gb-hr-7hr,,SMART,0,0,24900,23900,0,1,2,,
YIDV7H,VOUCHER UNLIMITED 7GB+ 28GB Apps 30 HR (Nasional),voucher-unlimited-7gb-28gb-apps-30-hr-nasional-,,ISAT,0,0,92475,91475,0,1,2,,
YIDV20H,VOUCHER UNLIMITED+APPS/NELP/SMS(Unlimitd AllOprtr),voucher-unlimited-apps-nelp-sms-unlimitd-alloprtr-,,ISAT,0,0,161225,160225,0,1,2,,
YAGV10H,VTC 10.000,vtc-10.000,,GAME ONLINE,0,0,11125,10125,0,0,2,,
YAGV100H,VTC 100.000,vtc-100.000,,GAME ONLINE,0,0,92125,91125,0,0,2,,
YAGV20H,VTC 20.000,vtc-20.000,,GAME ONLINE,0,0,20125,19125,0,0,2,,
YAGV30H,VTC 30.000,vtc-30.000,,GAME ONLINE,0,0,29125,28125,0,0,2,,
YAGV50H,VTC 50.000,vtc-50.000,,GAME ONLINE,0,0,47125,46125,0,0,2,,
YGWW10H,WAVEGAME 10.000 (40 COIN),wavegame-10.000-40-coin-,,GAME ONLINE,0,0,12080,11080,0,1,2,,
YGWW100H,WAVEGAME 100.000 (435 COIN),wavegame-100.000-435-coin-,,GAME ONLINE,0,0,102400,101400,0,1,2,,
YGWW20H,WAVEGAME 20.000 (82 COIN),wavegame-20.000-82-coin-,,GAME ONLINE,0,0,22160,21160,0,1,2,,
YGWW250H,WAVEGAME 250.000 (1088 COIN),wavegame-250.000-1088-coin-,,GAME ONLINE,0,0,252300,251300,0,1,2,,
YGWW50H,WAVEGAME 50.000 (210 COIN),wavegame-50.000-210-coin-,,GAME ONLINE,0,0,52300,51300,0,1,2,,
YWOT25H,World of Tanks $25,world-of-tanks-dollar25,,GAME ONLINE,0,0,399000,398000,0,1,2,,
YWOW20H,World of Warship $20,world-of-warship-dollar20,,GAME ONLINE,0,0,318000,317000,0,1,2,,
YXDC19H,XL 10GB + youtube10GB + 40mnt all opr,xl-10gb-youtube10gb-40mnt-all-opr,,GAME ONLINE IN,0,0,85050,84050,0,1,2,,
YXDC26H,XL 15GB + youtube 15GB + 40mnt all opr,xl-15gb-youtube-15gb-40mnt-all-opr,,AXIS / XL,0,0,118575,117575,0,1,2,,
YXDC40H,XL 20GB + youtube 20GB + 60mnt all opr,xl-20gb-youtube-20gb-60mnt-all-opr,,GAME ONLINE IN,0,0,163700,162700,0,1,2,,
YXDC56H,XL 35GB + youtube 35GB + 90mnt all opr,xl-35gb-youtube-35gb-90mnt-all-opr,,AXIS / XL,0,0,220400,219400,0,1,2,,
YXDC12H,XL 5GB + youtube10GB + 20mnt all opr 30 hr,xl-5gb-youtube10gb-20mnt-all-opr-30-hr,,GAME ONLINE IN,0,0,56975,55975,0,0,2,,
YXDH800H,XL 800MB 30hr 2/3/4G 24jam,xl-800mb-30hr-2-3-4g-24jam,,GAME ONLINE IN,0,0,31300,30300,0,1,2,,
YXD15H,XL BB FULL BIS LITE+PULSA 10RB 7HR,xl-bb-full-bis-lite-pulsa-10rb-7hr,,AXIS / XL,0,0,18050,17050,0,0,2,,
YXD90H,XL BB FULL SERVICE 30HR,xl-bb-full-service-30hr,,AXIS / XL,0,0,93600,92600,0,0,2,,
YXD40H,XL Data BB FULL BIS + PULSA 40RB,xl-data-bb-full-bis-pulsa-40rb,,AXIS / XL,0,0,83300,82300,0,0,2,,
YXD35H,XL Data BB GAUL,xl-data-bb-gaul,,AXIS / XL,0,0,55400,54400,0,0,2,,
YXD1H,"XL HOTROD 1,5 GB 30HARI",xl-hotrod-1-5-gb-30hari,,GAME ONLINE IN,0,0,49850,48850,0,1,2,,
YXDH1H,XL Hotrod 24Jam 1GB 7hr,xl-hotrod-24jam-1gb-7hr,,GAME ONLINE IN,0,0,11550,10550,0,1,2,,
YXDH500H,XL Hotrod 24Jam 500MB 7hr,xl-hotrod-24jam-500mb-7hr,,GAME ONLINE IN,0,0,7650,6650,0,1,2,,
YXD49H,"XL HOTROD 3G 2,1GB 30HR",xl-hotrod-3g-2-1gb-30hr,,AXIS / XL,0,0,57800,56800,0,0,2,,
YXD99H,"XL HOTROD 3G 5,1GB 30HR",xl-hotrod-3g-5-1gb-30hr,,AXIS / XL,0,0,113200,112200,0,0,2,,
YXD75H,"XL HOTROD 3G 6,3GB 90HR",xl-hotrod-3g-6-3gb-90hr,,AXIS / XL,0,0,80200,79200,0,0,2,,
YXD30H,XL HOTROD 800MB 30HARI,xl-hotrod-800mb-30hari,,GAME ONLINE IN,0,0,31600,30600,0,1,2,,
YXD449H,XL HOTROD PREMIUM 14GB 30HR,xl-hotrod-premium-14gb-30hr,,AXIS / XL,0,0,273550,272550,0,0,2,,
YXTS200H,"XL Kapan Aja Nelp 200Mnt, 14hr",xl-kapan-aja-nelp-200mnt-14hr,,AXIS / XL,0,0,14700,13700,0,0,2,,
YXTS500H,"XL Kapan Aja Nelp 500Mnt, 30hr",xl-kapan-aja-nelp-500mnt-30hr,,AXIS / XL,0,0,32200,31200,0,0,2,,
YXTS600H,"XL Kapan Aja Nelp&SMS 200Mnt+400SMS, 30hr",xl-kapan-aja-nelp-sms-200mnt-400sms-30hr,,AXIS / XL,0,0,32200,31200,0,0,2,,
YXNS200H,"XL Nelp 200menit + 400SMS ,30Hari",xl-nelp-200menit-400sms-30hari,,AXIS / XL,0,0,37625,36625,0,1,2,,
YXNO7H,XL Nelp 350menit (Sesama XL)+50menit Opr Lain,xl-nelp-350menit-sesama-xl-50menit-opr-lain,,AXIS / XL,0,0,12800,11800,0,1,2,,
YXNL20H,"XL Nelpon Hemat ke Luar Negeri 20Menit ,1Hari",xl-nelpon-hemat-ke-luar-negeri-20menit-1hari,,AXIS / XL,0,0,9900,8900,0,0,2,,
YXNL80H,"XL Nelpon Hemat ke Luar Negeri 80Menit ,7Hari",xl-nelpon-hemat-ke-luar-negeri-80menit-7hari,,AXIS / XL,0,0,26200,25200,0,0,2,,
YXD20H,XL NGEBUT 2GB,xl-ngebut-2gb,,AXIS / XL,0,0,27300,26300,0,0,2,,
YXD12H,XL SUPER NGEBUT 11GB+BONUS,xl-super-ngebut-11gb-bonus,,AXIS / XL,0,0,84600,83600,0,0,2,,
